y_pred,lower,upper
4080.503152766394,1905.7685289651704,6255.237776567617
3950.394945717023,1775.6603219157992,6125.129569518247
3627.5138717476416,1452.7792479464179,5802.248495548865
3429.7977978964977,1255.063174095274,5604.5324216977215
3336.5286646777317,1161.794040876508,5511.2632884789555
3264.8835969178513,1090.1489731166275,5439.618220719075
2981.112212661495,806.3775888602713,5155.846836462719
2971.031650235855,796.2970264346313,5145.766274037079
2927.946944209273,753.2123204080494,5102.681568010497
2871.6870861012617,696.952462300038,5046.421709902485
2793.4350114883196,618.7003876870958,4968.169635289543
2817.7938692265184,643.0592454252946,4992.528493027742
2764.7932657434326,590.0586419422089,4939.527889544656
2858.980440816697,684.2458170154732,5033.715064617921
2711.2692102215697,536.5345864203459,4886.003834022793
2707.818014387289,533.0833905860654,4882.552638188513
2719.8644090313637,545.12978523014,4894.599032832588
2614.138839544541,439.4042157433173,4788.873463345764
2592.5132505365273,417.77862673530353,4767.2478743377505
2564.8501517732298,390.115527972006,4739.5847755744535
2457.2422058741713,282.50758207294757,4631.9768296753955
2322.611060548691,147.87643674746732,4497.345684349915
2292.975848096083,118.24122429485942,4467.710471897307
2285.476052914172,110.74142911294848,4460.210676715396
2272.914558257994,98.1799344567703,4447.649182059218
2243.730565882255,68.99594208103144,4418.4651896834785
2223.935284507843,49.200660706619146,4398.669908309066
2220.320886970064,45.586263168840105,4395.055510771288
2220.320886970064,45.586263168840105,4395.055510771288
2220.320886970064,45.586263168840105,4395.055510771288
2289.9670673830988,115.23244358187503,4464.701691184322
2306.309824836893,131.57520103566912,4481.044448638117
2349.5701083851222,174.8354845838985,4524.304732186346
2433.2859307991507,258.551306997927,4608.020554600374
2469.150468544092,294.4158447428681,4643.885092345316
2505.1827922621337,330.44816846091,4679.917416063357
2845.147371852574,670.4127480513503,5019.881995653797
2875.3021112570345,700.5674874558108,5050.036735058258
3445.4223089977772,1270.6876851965535,5620.156932799001
3607.0256907069515,1432.2910669057278,5781.760314508176
4049.951578075201,1875.216954273977,6224.686201876424
4359.371266606676,2184.636642805452,6534.1058904079
6857.3597798541605,4682.625156052936,9032.094403655385
7152.838659650609,4978.104035849385,9327.573283451833
8641.025997413308,6466.2913736120845,10815.760621214531
9085.851213224389,6911.116589423165,11260.585837025612
8935.64267556647,6760.908051765247,11110.377299367694
9081.441087220499,6906.706463419276,11256.175711021722
9211.246763128769,7036.512139327546,11385.981386929992
9234.495471499084,7059.76084769786,11409.230095300307
9110.673026930348,6935.938403129125,11285.407650731571
9026.378660370861,6851.644036569638,11201.113284172085
7502.206565064702,5327.471941263479,9676.941188865925
7392.483715258475,5217.749091457252,9567.218339059698
6223.562920872465,4048.828297071241,8398.29754467369
5715.709856801857,3540.9752330006336,7890.444480603081
5152.57609322334,2977.841469422116,7327.310717024564
4627.581826247511,2452.8472024462876,6802.316450048735
4219.112300341053,2044.3776765398293,6393.846924142277
4103.214295580972,1928.4796717797485,6277.9489193821955
4056.819907292745,1882.0852834915213,6231.554531093969
3918.952471754381,1744.2178479531572,6093.687095555604
3565.3888675431226,1390.6542437418989,5740.123491344346
3298.577159033512,1123.8425352322884,5473.311782834736
3220.5764841537944,1045.8418603525706,5395.311107955018
3194.69153137082,1019.9569075695963,5369.426155172044
2689.7946293906607,515.060005589437,4864.529253191884
2690.865869904117,516.1312461028933,4865.60049370534
2694.5331072911904,519.7984834899667,4869.267731092414
2954.027509025666,779.2928852244422,5128.76213282689
3102.062574393911,927.3279505926871,5276.797198195134
3170.894604602511,996.1599808012875,5345.629228403735
3328.594303982296,1153.8596801810722,5503.328927783519
3416.5627712682713,1241.8281474670475,5591.297395069495
3485.341131923912,1310.6065081226884,5660.075755725136
3510.582279896302,1335.8476560950785,5685.316903697526
3612.601454536533,1437.8668307353091,5787.336078337757
3771.7974571117725,1597.0628333105487,5946.532080912996
4129.175180001004,1954.4405561997805,6303.9098038022275
4006.3965926443966,1831.6619688431729,6181.13121644562
4278.960629393714,2104.2260055924903,6453.695253194937
6006.032421183641,3831.2977973824177,8180.767044984865
7028.95010561629,4854.215481815067,9203.684729417513
7295.8246892207935,5121.09006541957,9470.559313022017
7138.332256363129,4963.597632561905,9313.066880164353
7866.484095277577,5691.7494714763525,10041.2187190788
9493.317843251156,7318.583219449933,11668.05246705238
9277.606143656783,7102.87151985556,11452.340767458007
9549.20472479556,7374.4701009943365,11723.939348596783
9581.832164995021,7407.097541193798,11756.566788796245
9168.409261469633,6993.67463766841,11343.143885270856
9115.896980659496,6941.162356858273,11290.63160446072
8831.3924837728,6656.657859971576,11006.127107574022
7543.851923618908,5369.117299817684,9718.586547420131
6342.8605995981625,4168.125975796938,8517.595223399387
4887.561863073772,2712.827239272548,7062.296486874995
4586.050811147713,2411.316187346489,6760.785434948937
4702.816229598443,2528.0816057972193,6877.550853399667
4011.8121864188106,1837.0775626175869,6186.546810220034
3688.4927396782227,1513.758115876999,5863.2273634794465
