y_pred,lower,upper
3472.5068,1105.1343725340994,5839.879299340901
3400.5115,1033.1390112059744,5767.883938012776
3048.1,680.7276342528494,5415.472561059651
3008.8489,641.4764135497244,5376.221340356526
2974.106,606.7334936278494,5341.478420434651
2958.484,591.1114233153494,5325.856350122151
2924.2786,556.9061010497244,5291.651027856526
2928.755,561.3824194090994,5296.127346215901
2879.4524,512.0799291747244,5246.824855981526
2939.0554,571.6829565184744,5306.427883325276
2728.1353,360.7627905028494,5095.507717309651
2684.3987,317.0262182372244,5051.771145044026
2623.2507,255.87826901847438,4990.623195825276
2546.3792,179.00668698722438,4913.751613794026
2433.8848,66.51230222159938,4801.257229028401
2392.0442,24.671726049724384,4759.416652856526
2343.8728,-23.499660669025616,4711.245266137776
2323.3625,-44.009914575275616,4690.735012231526
2285.2612,-82.11123293465062,4652.633693872151
2278.8333,-88.53921145027562,4646.205715356526
2281.094,-86.27846926277562,4648.466457544026
2263.0527,-104.31972902840062,4630.425197778401
2252.8843,-114.48818605965062,4620.256740747151
2249.6719,-117.70058840340062,4617.044338403401
2247.5073,-119.86513918465062,4614.879787622151
2249.6719,-117.70058840340062,4617.044338403401
2288.1926,-79.17983645027562,4655.565090356526
2292.8604,-74.51211184090062,4660.232814965901
2314.2378,-53.134670434650616,4681.610256372151
2421.0322,53.659763159099384,4788.404689965901
2673.7798,306.4073217528494,5041.152248559651
2796.3508,428.9783666747244,5163.723293481526
2981.5784,614.2059057372244,5348.950832544026
3137.9126,770.5401342528494,5505.285061059651
3870.4019,1503.0293920653494,6237.774318872151
4013.8699,1646.4974096434744,6381.242336450276
4355.3677,1987.9952123778494,6722.740139184651
4715.2373,2347.8648412840994,7082.609768090901
9141.459,6774.086520971599,11508.8314477784
8707.203,6339.830661596599,11074.5755884034
8869.795,6502.422458471599,11237.1673852784
9206.45,6839.077731909099,11573.8226587159
9196.846,6829.473239721599,11564.2181665284
9278.84,6911.467380346599,11646.2123071534
9279.353,6911.980075659099,11646.7250024659
9361.078,6993.705661596599,11728.4505884034
9043.019,6675.646091284099,11410.3910180909
8915.375,6548.002536596599,11282.7474634034
8468.078,6100.705661596599,10835.4505884034
8146.827,5779.454685034099,10514.1996118409
8148.9307,5781.558200659099,10516.3031274659
5522.5273,3155.1548803465994,7889.899807153401
4945.1777,2577.8052709715994,7312.550197778401
4460.167,2092.7945287840994,6827.539455590901
3776.8015,1409.4290502684744,6144.173977075276
3747.3923,1380.0198705809744,6114.764797387776
